Significant,-LOG10 p-value,l2fc,Protein IDs,Majority protein IDs,Protein names,Gene,4721,4945,4715,4718,4524,4722,4716,4717
,0.23002620245795,-0.111705303192139,XP_020957941;XP_020957940;XP_013845039;XP_013845038;XP_013845037;NP_001070691;XP_005656747,XP_020957941;XP_020957940;XP_013845039;XP_013845038;XP_013845037;NP_001070691;XP_005656747,transformer-2 protein homolog alpha isoform X2;transformer-2 protein homolog alpha isoform X2;transformer-2 protein homolog alpha isoform X2;transformer-2 protein homolog alpha isoform X2;transformer-2 protein homolog alpha isoform X2;transformer-2 protein,TRA2A,25.49041748,25.77074623,25.42040443,25.60676384,25.37828827,26.19670486,25.65485382,25.50530624
,0.124215434226022,-0.184068202972412,XP_020932999;XP_020932998;XP_020932997;XP_020932996;XP_020932995;XP_020932994;NP_001070696,XP_020932999;XP_020932998;XP_020932997;XP_020932996;XP_020932995;XP_020932994;NP_001070696,U2 small nuclear ribonucleoprotein B isoform X1;U2 small nuclear ribonucleoprotein B isoform X1;U2 small nuclear ribonucleoprotein B isoform X1;U2 small nuclear ribonucleoprotein B isoform X1;U2 small nuclear ribonucleoprotein B isoform X1;U2 sma,SNRPB2,25.69781876,26.07834625,26.28174782,24.6550293,24.62604713,26.23618889,26.49243546,26.09454346
,0.0633971524467716,0.0140647888183594,XP_020921922;XP_020921921;NP_001070697,XP_020921922;XP_020921921;NP_001070697,serine/arginine-rich splicing factor 2 isoform X1;serine/arginine-rich splicing factor 2 isoform X1;serine/arginine-rich splicing factor 2,SRSF2,29.18423462,29.16324615,29.21031952,29.10908699,29.23237801,29.21657753,29.23603439,28.9256382
,0.294143169124389,0.0718936920166016,XP_020921924;XP_020921923;NP_001072130;CON__Q95121,XP_020921924;XP_020921923;NP_001072130,pigment epithelium-derived factor isoform X1;pigment epithelium-derived factor isoform X1;pigment epithelium-derived factor precursor,SERPINF1,29.70454216,29.57087326,29.40803146,29.57782173,29.41308594,29.70363617,29.53304291,29.32392883
,0.367168565004563,0.0448074340820313,NP_001072131,NP_001072131,protein DJ-1,PARK7,32.36934662,32.51192093,32.53138733,32.5772934,32.46419144,32.52713013,32.41465378,32.40474319
,0.119892271809627,0.0532393455505371,NP_001072132,NP_001072132,NAD(P)H-hydrate epimerase precursor,NAXE,28.3002491,27.91085052,27.99193954,28.03081131,28.06172752,28.05997467,28.28969193,27.60949898
,0.0605109381933137,-0.0140876770019531,NP_001072139;XP_020956180;XP_013834060,NP_001072139;XP_020956180;XP_013834060,ubiquitin-conjugating enzyme E2 K;ubiquitin-conjugating enzyme E2 K isoform X1;ubiquitin-conjugating enzyme E2 K isoform X1,UBE2K,27.48968315,27.3482399,27.47390366,27.69192314,27.46971893,27.58369637,27.58663368,27.42005157
,0.291832205827062,-0.103418350219727,XP_005661779;NP_001072141;XP_020927866;XP_013841249;XP_003134909;NP_001072142,XP_005661779;NP_001072141,ubiquitin-conjugating enzyme E2 D2;ubiquitin-conjugating enzyme E2 D2,UBE2D2,27.12849045,27.51412392,27.29052734,26.90023613,27.12642479,27.29175758,27.3631916,27.46567726
,0.876112751845935,-1.41282510757446,XP_020939992;XP_005659996;NP_001072145,XP_020939992;XP_005659996;NP_001072145,ADP-ribosylation factor 6 isoform X1;ADP-ribosylation factor 6 isoform X1;ADP-ribosylation factor 6,ARF6,26.35125923,26.11070061,23.52101517,23.45924187,26.08636665,26.74226952,26.35459137,25.91028976
+,1.53828984933053,-0.543112277984619,NP_001072147,NP_001072147,CD81 antigen,CD81,28.17697906,27.6624794,28.01371765,27.96642303,28.19544792,28.28506851,28.64223671,28.86929512
,0.955851318346905,0.160211563110352,XP_020954051;XP_020954050;XP_020954049;XP_020954048;XP_020954047;XP_020954045;NP_001072151;XP_020954044;XP_020954043;XP_020954042;XP_020954041;XP_020954040;XP_020954053;XP_020954052;XP_020954054,XP_020954051;XP_020954050;XP_020954049;XP_020954048;XP_020954047;XP_020954045;NP_001072151;XP_020954044;XP_020954043;XP_020954042;XP_020954041;XP_020954040;XP_020954053;XP_020954052;XP_020954054,protein NDRG2 isoform X2;protein NDRG2 isoform X2;protein NDRG2 isoform X2;protein NDRG2 isoform X2;protein NDRG2 isoform X2;protein NDRG2 isoform X2;protein NDRG2;protein NDRG2 isoform X1;protein NDRG2 isoform X1;protein NDRG2 isoform X1;protein NDRG2 iso,NDRG2,28.13824081,28.1024456,28.18034935,28.05775642,28.17121506,27.77962875,27.97710991,27.90999222
,0.2653204819281,-0.211851596832275,NP_001072152;XP_020944414;XP_020945722;XP_020945721,NP_001072152;XP_020944414;XP_020945722,glutathione S-transferase mu 2;glutathione S-transferase mu 2 isoform X1;glutathione S-transferase Mu 1-like,LOC780435,30.15206718,30.85608482,30.65215492,30.65164185,31.02194595,29.92677116,30.98807144,31.2225666
+,2.47587953995113,0.926886081695557,XP_020930347;NP_001077401;XP_020930346;XP_020930345;XP_020930349;XP_020930348,XP_020930347;NP_001077401;XP_020930346;XP_020930345;XP_020930349;XP_020930348,integrin alpha-V isoform X3;integrin alpha-V precursor;integrin alpha-V isoform X2;integrin alpha-V isoform X1;integrin alpha-V isoform X5;integrin alpha-V isoform X4,ITGAV,26.24085426,26.89873695,26.39533806,26.35188293,25.15185928,25.73603439,25.66142082,25.62995338
,0.0319543345980397,0.0512294769287109,NP_001078912,NP_001078912,selenoprotein F precursor,SELENOF,24.23235512,26.3692131,25.79555702,26.30921364,25.85521698,24.92543221,25.96496964,25.75580215
,2.22109783163228,0.156561851501465,XP_005654459;NP_001090887,XP_005654459;NP_001090887,elongation factor 1-alpha 1 isoform X1;elongation factor 1-alpha 1,EEF1A1,34.15036011,34.22460938,34.30796432,34.28347397,34.09254456,34.08812714,34.11279678,34.04669189
+,1.63341810826356,0.89495325088501,NP_001090891;XP_020955919;XP_020955917,NP_001090891;XP_020955919;XP_020955917,SPARC-like protein 1 precursor;SPARC-like protein 1 isoform X3;SPARC-like protein 1 isoform X1,SPARCL1,29.88384438,29.83727074,29.59147453,29.37817574,28.47061157,29.4186039,29.01390457,28.20783234
,0.203054229905181,0.445766448974609,NP_001090896;XP_020953509;XP_020953508;XP_020954097;XP_013833074;NP_001107176;NP_998933;XP_013833080;XP_005665845;XP_020953941,NP_001090896;XP_020953509;XP_020953508,MHC class I antigen 3 precursor;MHC class I antigen 3 isoform X2;MHC class I antigen 3 isoform X1,SLA-3,25.97519684,25.678339,26.25592995,23.73896599,26.64595222,23.73107338,25.34792328,24.1404171
,0.773749167273795,-0.215656280517578,XP_005672820;NP_001090898;XP_020932804;XP_020932805,XP_005672820;NP_001090898;XP_020932804;XP_020932805,mitochondrial antiviral-signaling protein isoform X1;mitochondrial antiviral-signaling protein;mitochondrial antiviral-signaling protein isoform X2;mitochondrial antiviral-signaling protein isoform X3,MAVS,25.92764091,25.99178886,25.49905396,25.85152817,26.03166389,25.83074379,26.03336525,26.23686409
+,1.52745578234276,0.866195678710938,XP_005671109;NP_001090904,XP_005671109;NP_001090904,prolyl 4-hydroxylase subunit alpha-1 isoform X1;prolyl 4-hydroxylase subunit alpha-1 precursor,P4HA1,24.59563065,25.43787193,25.28542137,25.49127388,24.63232994,24.64557266,24.3789978,23.68851471
+,2.53591711182015,-0.595425605773926,NP_001090908,NP_001090908,carboxypeptidase E precursor,CPE,33.80366516,33.76337051,34.11256409,33.9998436,34.34453583,34.60006714,34.73266983,34.38387299
,1.27575446094788,0.201918601989746,XP_020930148;XP_020930118;XP_020930121;XP_020930122;XP_020930139;XP_020930133;XP_020930134;XP_020930125;XP_020930136;XP_020930137;XP_020930138;XP_020930147;XP_020930132;XP_020930124;XP_020930142;XP_020930143;XP_020930144;NP_001090909;XP_020930146;XP_020930128;XP_020930119;XP_020930116;XP_020930117;XP_020930129;XP_020930115;XP_020930120;XP_020930131;XP_020930130;XP_020930123;XP_020930126;XP_020930127;XP_020930140;XP_020930135;XP_020930141;XP_020930114,XP_020930148;XP_020930118;XP_020930121;XP_020930122;XP_020930139;XP_020930133;XP_020930134;XP_020930125;XP_020930136;XP_020930137;XP_020930138;XP_020930147;XP_020930132;XP_020930124;XP_020930142;XP_020930143;XP_020930144;NP_001090909;XP_020930146;XP_020930128;XP_020930119;XP_020930116;XP_020930117;XP_020930129;XP_020930115;XP_020930120;XP_020930131;XP_020930130;XP_020930123;XP_020930126;XP_020930127;XP_020930140;XP_020930135;XP_020930141;XP_020930114,myc box-dependent-interacting protein 1 isoform X34;myc box-dependent-interacting protein 1 isoform X5;myc box-dependent-interacting protein 1 isoform X8;myc box-dependent-interacting protein 1 isoform X9;myc box-dependent-interacting protein 1 isoform X26,BIN1,27.47545052,27.47010612,27.65696907,27.44750404,27.43125534,27.20088196,27.42702484,27.18319321
+,2.53791856583904,-1.13970279693604,NP_001090920,NP_001090920,complement component C8 beta chain precursor,C8B,24.08368874,24.43565941,23.81029701,23.81306458,25.10577583,25.64468765,24.75262833,25.19842911
,2.39379563330136,0.243507862091064,NP_001090923,NP_001090923,F-actin-capping protein subunit alpha-1,CAPZA1,28.48358345,28.40961075,28.50555611,28.49834633,28.32573128,28.30356216,28.16542816,28.12834358
,0.733159881149053,-0.118271827697754,NP_001090924,NP_001090924,F-actin-capping protein subunit alpha-2,CAPZA2,29.23185158,29.05499077,29.22080421,29.20177078,29.15499115,29.20580673,29.40914536,29.41256142
,1.15106176863067,-0.196909427642822,XP_020930151;XP_020930150;XP_020930149;NP_001090926;XP_020930152,XP_020930151;XP_020930150;XP_020930149;NP_001090926;XP_020930152,major facilitator superfamily domain-containing protein 6 isoform X1;major facilitator superfamily domain-containing protein 6 isoform X1;major facilitator superfamily domain-containing protein 6 isoform X1;major facilitator superfamily domain-containing p,MFSD6,25.25774574,25.36232185,25.31637764,25.40642548,25.52969551,25.61834908,25.6831398,25.29932404
,0.154527782028799,0.0402040481567383,XP_020927423;XP_020927422;XP_013845747;XP_005657324;XP_005657323;NP_001090927;XP_005657322;XP_020927424,XP_020927423;XP_020927422;XP_013845747;XP_005657324;XP_005657323;NP_001090927;XP_005657322;XP_020927424,cathepsin B isoform X2;cathepsin B isoform X2;cathepsin B isoform X2;cathepsin B isoform X2;cathepsin B isoform X2;cathepsin B precursor;cathepsin B isoform X1;cathepsin B isoform X3,CTSB,30.02101898,29.96925354,29.90526581,29.84593964,30.07890129,29.82447624,30.00691414,29.6703701
,0.118361124224008,-0.0371203422546387,NP_001090932,NP_001090932,MICOS complex subunit MIC13 precursor,MICOS13,26.51935387,26.25201797,26.41365814,26.35591888,26.6798954,26.2007885,26.47616196,26.33258438
,0.511268594340207,-0.876445770263672,NP_001090937;XP_013835180,NP_001090937;XP_013835180,cytochrome c oxidase subunit NDUFA4;cytochrome c oxidase subunit NDUFA4 isoform X1,NDUFA4,23.53454208,26.60964012,26.76331902,26.50919342,26.75569916,26.50886154,26.54683685,27.11108017
+,1.35625509788347,0.772850036621094,XP_020928261;NP_001090940,XP_020928261;NP_001090940,"methylmalonyl-CoA epimerase, mitochondrial isoform X1;methylmalonyl-CoA epimerase, mitochondrial",MCEE,25.57230568,25.17012596,25.35518074,25.35407066,25.35333061,24.48821449,24.58906746,23.92967033
,0.987640420463272,-0.177499771118164,NP_001090942;XP_013852024;XP_005669185,NP_001090942;XP_013852024;XP_005669185,cytochrome c oxidase subunit 6C;cytochrome c oxidase subunit 6C isoform X1;cytochrome c oxidase subunit 6C-like,COX6C,28.8806076,28.72923088,28.66610909,28.73295403,29.02970505,28.92671394,28.70408058,29.05840111
,0.0832434425699576,0.0250163078308105,NP_001090944,NP_001090944,NADH dehydrogenase,NDUFV2,27.45520973,27.57448578,27.09244919,27.47653389,27.37326813,27.41272163,27.30321503,27.40940857
+,3.45976396091775,0.452950954437256,NP_001090945,NP_001090945,proteasome subunit beta type-7,PSMB7,28.1578846,28.20457077,28.14651871,28.13486671,27.68016434,27.5489254,27.81451797,27.78842926
,0.0270064204229472,0.0249333381652832,XP_020953511;NP_001090946,XP_020953511;NP_001090946,60S ribosomal protein L10a isoform X1;60S ribosomal protein L10a,RPL10A,29.04479027,29.7946701,29.13941193,29.22008896,29.22138023,28.65502548,29.26210403,29.96071815
,0.50203123841544,1.38208246231079,NP_001090948,NP_001090948,60S ribosomal protein L27,RPL27,28.16629028,29.55521202,28.28678703,28.27475357,27.94273949,23.75581932,27.57693863,29.47921562
,0.797439954725162,0.10435152053833,XP_003128784;NP_001090949,XP_003128784;NP_001090949,40S ribosomal protein S21;40S ribosomal protein S21,RPS21,29.85149002,29.86546516,29.93185043,29.77171707,29.75673485,29.76338196,29.60486031,29.8781395
+,1.17005890944454,2.74016857147217,NP_001090950,NP_001090950,40S ribosomal protein S26,RPS26,27.98462486,28.44213486,27.76717758,27.9943161,26.85412407,23.30829239,27.92484665,23.14031601
,0.164362258286674,0.0631709098815918,NP_001090953,NP_001090953,"cytochrome c oxidase subunit 7A2, mitochondrial",COX7A2,27.36202049,27.12583351,26.927845,27.4139328,27.28550911,26.95082474,27.00646019,27.33415413
,0.760548543452833,0.553446769714355,NP_001090954,NP_001090954,heat shock factor-binding protein 1,HSBP1,25.44215012,25.54963112,25.1315155,24.96723557,25.11218262,24.68916702,25.28004837,23.79534721
,0.588129815005192,-0.43240213394165,XP_020941196;NP_001090964;XP_020941197,XP_020941196;NP_001090964;XP_020941197,ribose-5-phosphate isomerase isoform X1;ribose-5-phosphate isomerase;ribose-5-phosphate isomerase isoform X2,RPIA,24.66617012,24.46313667,23.59464264,24.98441887,25.23032951,24.49342918,25.08560944,24.6286087
,0.130801744755337,0.0455961227416992,NP_001090965,NP_001090965,cystatin-B,CSTB,27.22563744,27.01478195,27.46372986,27.26999283,26.92886162,27.25502777,27.2473526,27.36051559
,0.800870262777229,0.325498104095459,XP_005660031;NP_001090970,XP_005660031;NP_001090970,galectin-3 isoform X1;galectin-3,LGALS3,28.75436211,28.5676136,28.81112099,28.16748619,28.59612274,28.24281693,28.24965858,27.90999222
+,3.64266940135872,-0.419095516204834,NP_001090973;XP_020920751,NP_001090973;XP_020920751,heat shock protein 105 kDa;heat shock protein 105 kDa isoform X1,HSPH1,28.6758976,28.60427666,28.69723511,28.67094421,29.02685928,29.0518055,29.01783752,29.22823334
+,1.15434703428848,0.833806991577148,NP_001090977,NP_001090977,adenylosuccinate synthetase isozyme 2,ADSS2,25.27536774,25.4556942,24.99183273,25.24008942,25.07577896,24.11167145,23.50957298,24.93073273
,0.109121260638638,0.0645651817321777,NP_001090985,NP_001090985,succinate dehydrogenase,SDHD,25.94113922,25.77991676,25.57004738,25.49106026,25.10083389,25.92386055,25.58494377,25.91426468
,0.81069211944971,0.122939586639404,NP_001090990,NP_001090990,membrane-associated progesterone receptor component 2,PGRMC2,28.63927269,28.61487961,28.46956253,28.46874809,28.27355385,28.55358315,28.47826958,28.395298
+,2.55342838329017,0.313785552978516,NP_001092055;XP_020932130,NP_001092055;XP_020932130,AP-3 complex subunit beta-1;AP-3 complex subunit beta-1 isoform X1,AP3B1,27.39591026,27.44023514,27.51216698,27.62310219,27.24354362,27.0588932,27.21632385,27.19751167
,0.556796203948366,0.279556274414063,XP_005666280;NP_001092063,XP_005666280;NP_001092063,geranylgeranyl transferase type-2 subunit alpha isoform X1;geranylgeranyl transferase type-2 subunit alpha,RABGGTA,25.6526947,25.65978813,25.51231766,25.67354774,25.54389191,24.65281487,25.60059547,25.58282089
,3.16842261999761,0.203620433807373,NP_001092068,NP_001092068,60S acidic ribosomal protein P0,RPLP0,31.04087639,31.07686424,31.03255844,31.06990433,30.83514977,30.80992699,30.82099724,30.93964767
+,2.69172808558027,0.330643177032471,XP_020932172;XP_013843010;XP_020932170;XP_020932161;XP_005655035;XP_005655033;XP_005655032;NP_001092072;XP_020932177,XP_020932172;XP_013843010;XP_020932170;XP_020932161;XP_005655035;XP_005655033;XP_005655032;NP_001092072;XP_020932177,sideroflexin-1 isoform X2;sideroflexin-1 isoform X2;sideroflexin-1 isoform X1;sideroflexin-1 isoform X1;sideroflexin-1 isoform X1;sideroflexin-1 isoform X1;sideroflexin-1 isoform X1;sideroflexin-1;sideroflexin-1 isoform X3,SFXN1,28.36110115,28.38558006,28.50657845,28.62561226,28.11376381,28.13829041,28.11227417,28.19197083
,0.387734353792184,0.395505905151367,NP_001092074;XP_013836761,NP_001092074;XP_013836761,vacuolar protein sorting-associated protein 33A;vacuolar protein sorting-associated protein 33A isoform X1,VPS33A,24.05206108,24.7830677,24.74452972,25.26466942,24.28382874,24.17703629,25.29715538,23.50428391
,1.80539244502593,-0.137138843536377,NP_001093400,NP_001093400,fatty acid synthase,FASN,30.94370461,30.9114933,30.98060036,31.01597786,31.00054741,31.13955879,31.15067673,31.10954857
+,3.65748536988606,0.317152976989746,NP_001093402,NP_001093402,phosphoglycerate kinase 1,PGK1,33.35704803,33.32683563,33.467453,33.36984253,33.09907913,33.10360718,33.05993271,32.98994827
,0.05084610655219,-0.00988435745239258,NP_001093658,NP_001093658,calpain-2 catalytic subunit,CAPN2,28.92838097,28.99841118,28.94103241,29.19314575,28.93755722,29.06953239,29.05819511,29.03522301
,1.69811562923007,-0.138468742370605,NP_001093663,NP_001093663,eukaryotic initiation factor 4A-III,EIF4A3,29.2748661,29.32182312,29.37247849,29.24074936,29.43306732,29.48081398,29.34975815,29.50015259
,1.33274114795215,-0.122560501098633,NP_001093665;XP_020923835,NP_001093665;XP_020923835,eukaryotic initiation factor 4A-II;eukaryotic initiation factor 4A-II isoform X1,EIF4A2,31.94506645,31.92941856,31.85511971,31.88729095,31.9479599,31.97103691,32.04188919,32.14625168
+,2.77015023541133,0.347672939300537,XP_020921673;NP_001093666,XP_020921673;NP_001093666,eukaryotic initiation factor 4A-I isoform X1;eukaryotic initiation factor 4A-I,EIF4A1,29.47639847,29.51284409,29.5040226,29.56418228,29.28751373,29.25757027,29.0812912,29.04038048
+,1.96998668316837,0.519675254821777,NP_001095287,NP_001095287,helicase SKI2W,SKIV2L,24.94185638,25.15988731,25.29119492,25.07810211,24.66139412,24.31259155,24.89462662,24.52372742
,0.879033488010285,0.99321174621582,NP_001095290;XP_013840911,NP_001095290;XP_013840911,dolichol-phosphate mannosyltransferase subunit 1;dolichol-phosphate mannosyltransferase subunit 1 isoform X1,DPM1,26.34348679,26.49484825,26.22828293,26.47470856,25.94574547,26.11783218,23.70306778,25.80183411
+,1.50389093655894,-0.464744091033936,XP_013838851;XP_013838850;NP_001096681,XP_013838851;XP_013838850;NP_001096681,gamma-synuclein isoform X1;gamma-synuclein isoform X1;gamma-synuclein,SNCG,26.67303467,26.62016869,26.92580795,26.96576309,27.13310432,27.6689167,27.02633286,27.21539688
