Significant	"-LOG10 p-value"	l2fc	Protein IDs	Majority protein IDs	Protein names	Gene	GO biological process ID	GO biological process	GO cellular component ID	GO cellular component	KEGG pathway ID	KEGG pathway title	GO molecular function ID	GO molecular function	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	4721	4945	4715	4718	4524	4722	4716	4717
	0.523501525011899	0.0674548149108887	NP_001004031;XP_020932974	NP_001004031;XP_020932974	destrin;destrin isoform X1	DSTN	GO:0008154;GO:0030042;GO:0030043;GO:0030836;GO:0048870;GO:0051014	actin filament depolymerization;actin filament fragmentation;actin filament severing;actin polymerization or depolymerization;cell motility;positive regulation of actin filament depolymerization	GO:0005737;GO:0015629;GO:0030479;GO:0030864;GO:0070062	actin cortical patch;actin cytoskeleton;cortical actin cytoskeleton;cytoplasm;extracellular exosome			GO:0005515;GO:0051015	actin filament binding;protein binding	9	9	9	62.4	62.4	62.4	18.506	0	91.637	4638300000	78	29.14085197	29.244133	29.2606926	29.14197159	29.21904945	29.02683449	29.06092834	29.21101761
	0.791159456414048	-0.1469407081604	NP_001004042	NP_001004042	V-type proton ATPase catalytic subunit A	ATP6V1A	GO:0006879;GO:0008286;GO:0016241;GO:0033572;GO:0034220;GO:0036295;GO:0046034;GO:0090383;GO:1902600	ATP metabolic process;cellular iron ion homeostasis;cellular response to increased oxygen levels;hydrogen ion transmembrane transport;insulin receptor signaling pathway;ion transmembrane transport;phagosome acidification;regulation of macroautophagy;transferrin transport	GO:0005765;GO:0005774;GO:0005829;GO:0005886;GO:0005902;GO:0016324;GO:0016469;GO:0033180;GO:0070062	apical plasma membrane;cytosol;extracellular exosome;lysosomal membrane;microvillus;plasma membrane;proton-transporting two-sector ATPase complex;proton-transporting V-type ATPase, V1 domain;vacuolar membrane	hsa00190;hsa01100;hsa04145;hsa04721;hsa04966;hsa05110;hsa05120;hsa05323	Collecting duct acid secretion;Epithelial cell signaling in Helicobacter pylori infection;Metabolic pathways;Oxidative phosphorylation;Phagosome;Rheumatoid arthritis;Synaptic vesicle cycle;Vibrio cholerae infection	GO:0005524;GO:0046961	ATP binding;proton-transporting ATPase activity, rotational mechanism	34	34	34	69.7	69.7	69.7	68.448	0	323.31	25033000000	430	31.38355255	31.48927116	31.59801483	31.60461235	31.46182823	31.6454277	31.8080864	31.7478714
	0.27993735380655	0.047182559967041	NP_001004043	NP_001004043	cofilin-1	CFL1	GO:0000281;GO:0001755;GO:0001842;GO:0006468;GO:0007010;GO:0007266;GO:0009615;GO:0022604;GO:0030010;GO:0030036;GO:0030042;GO:0030043;GO:0030836;GO:0035722;GO:0043066;GO:0043200;GO:0044794;GO:0048870;GO:0051014;GO:0061001	actin cytoskeleton organization;actin filament depolymerization;actin filament fragmentation;actin filament severing;cell motility;cytoskeleton organization;establishment of cell polarity;interleukin-12-mediated signaling pathway;mitotic cytokinesis;negative regulation of apoptotic process;neural crest cell migration;neural fold formation;positive regulation by host of viral process;positive regulation of actin filament depolymerization;protein phosphorylation;regulation of cell morphogenesis;regulation of dendritic spine morphogenesis;response to amino acid;response to virus;Rho protein signal transduction	GO:0005615;GO:0005634;GO:0005737;GO:0005829;GO:0005911;GO:0005925;GO:0015629;GO:0016020;GO:0016363;GO:0030027;GO:0030479;GO:0030864;GO:0031258;GO:0031982;GO:0032587;GO:0070062	actin cortical patch;actin cytoskeleton;cell-cell junction;cortical actin cytoskeleton;cytoplasm;cytosol;extracellular exosome;extracellular space;focal adhesion;lamellipodium;lamellipodium membrane;membrane;nuclear matrix;nucleus;ruffle membrane;vesicle	hsa04360;hsa04666;hsa04810;hsa05133	Axon guidance;Fc gamma R-mediated phagocytosis;Pertussis;Regulation of actin cytoskeleton	GO:0005102;GO:0005515;GO:0051015	actin filament binding;protein binding;receptor binding	16	16	15	69.9	69.9	63.3	18.518	0	323.31	37592000000	294	32.09719849	32.06702042	32.16755295	32.07546234	32.23785782	32.06152725	31.94076729	31.97835159
	0.932115116085835	0.124256610870361	NP_001004050;XP_020939260	NP_001004050;XP_020939260	prolyl endopeptidase;prolyl endopeptidase isoform X1	PREP	GO:0006508	proteolysis	GO:0005634;GO:0005737;GO:0005829;GO:0016020	cytoplasm;cytosol;membrane;nucleus	hsa04614	Renin-angiotensin system	GO:0004175;GO:0004252;GO:0005515;GO:0008236;GO:0070008;GO:0070012	endopeptidase activity;oligopeptidase activity;protein binding;serine-type endopeptidase activity;serine-type exopeptidase activity;serine-type peptidase activity	28	28	28	53.7	53.7	53.7	80.769	0	323.31	2474000000	185	28.26333618	28.11137772	28.40657234	28.35766602	28.15860748	28.18068123	28.19629288	28.10634422
	0.685574461021187	-0.0546150207519531	XP_005665851;XP_005665850;NP_001005157;XP_005665849;XP_020954000;XP_003123418	XP_005665851;XP_005665850;NP_001005157;XP_005665849;XP_020954000;XP_003123418	spliceosome RNA helicase DDX39B isoform X3;spliceosome RNA helicase DDX39B isoform X3;spliceosome RNA helicase DDX39B;spliceosome RNA helicase DDX39B isoform X2;spliceosome RNA helicase DDX39B isoform X1;LOW QUALITY PROTEIN: ATP-dependent RNA helicase DDX3	DDX39B	GO:0000245;GO:0000398;GO:0001889;GO:0006405;GO:0006406;GO:0008380;GO:0010501;GO:0031124;GO:0032786;GO:0045727;GO:0046784;GO:0061051;GO:1904707;GO:2000002;GO:2000573	liver development;mRNA 3'-end processing;mRNA export from nucleus;mRNA splicing, via spliceosome;negative regulation of DNA damage checkpoint;positive regulation of cell growth involved in cardiac muscle cell development;positive regulation of DNA biosynthetic process;positive regulation of DNA-templated transcription, elongation;positive regulation of translation;positive regulation of vascular smooth muscle cell proliferation;RNA export from nucleus;RNA secondary structure unwinding;RNA splicing;spliceosomal complex assembly;viral mRNA export from host cell nucleus	GO:0000346;GO:0005634;GO:0005654;GO:0005681;GO:0005687;GO:0005688;GO:0005737;GO:0016363;GO:0016607	cytoplasm;nuclear matrix;nuclear speck;nucleoplasm;nucleus;spliceosomal complex;transcription export complex;U4 snRNP;U6 snRNP	hsa03013;hsa03015;hsa03040;hsa05164	Influenza A;mRNA surveillance pathway;RNA transport;Spliceosome	GO:0003723;GO:0003724;GO:0005515;GO:0005524;GO:0008186;GO:0016887;GO:0017070;GO:0030621;GO:0042802;GO:0043008;GO:0044877	ATP binding;ATPase activity;ATP-dependent protein binding;identical protein binding;macromolecular complex binding;protein binding;RNA binding;RNA helicase activity;RNA-dependent ATPase activity;U4 snRNA binding;U6 snRNA binding	23	23	23	59.3	59.3	59.3	48.991	0	322.83	15338000000	263	30.83499908	30.80770111	30.95705414	30.8413868	30.89713669	30.97172165	30.90942001	30.88132286
	0.0164369858718725	0.00479984283447266	NP_001005208;CON__P02769	NP_001005208	serum albumin precursor	ALB	GO:0001895;GO:0002576;GO:0006810;GO:0006898;GO:0009267;GO:0034375;GO:0043066;GO:0043069;GO:0043687;GO:0044267;GO:0051659;GO:0098869	cellular oxidant detoxification;cellular protein metabolic process;cellular response to starvation;high-density lipoprotein particle remodeling;maintenance of mitochondrion location;negative regulation of apoptotic process;negative regulation of programmed cell death;platelet degranulation;post-translational protein modification;receptor-mediated endocytosis;retina homeostasis;transport	GO:0005576;GO:0005615;GO:0005634;GO:0005737;GO:0005783;GO:0005788;GO:0005794;GO:0031093;GO:0032991;GO:0070062;GO:0072562	blood microparticle;cytoplasm;endoplasmic reticulum;endoplasmic reticulum lumen;extracellular exosome;extracellular region;extracellular space;Golgi apparatus;macromolecular complex;nucleus;platelet alpha granule lumen			GO:0003677;GO:0005504;GO:0005507;GO:0005515;GO:0008144;GO:0008270;GO:0015643;GO:0016209;GO:0019825;GO:0030170;GO:0042802;GO:0051087;GO:1903981	antioxidant activity;chaperone binding;copper ion binding;DNA binding;drug binding;enterobactin binding;fatty acid binding;identical protein binding;oxygen binding;protein binding;pyridoxal phosphate binding;toxic substance binding;zinc ion binding	58	58	54	71.5	71.5	68.9	69.691	0	323.31	1449400000000	2971	37.54121017	37.32805634	37.29507065	37.47145462	37.27299881	37.56084061	37.26034927	37.52240372
+	2.37382201264424	0.556231021881104	XP_013848366;XP_005659594;NP_001005726	XP_013848366;XP_005659594;NP_001005726	annexin A2 isoform X1;annexin A2 isoform X1;annexin A2	ANXA2	GO:0001525;GO:0001765;GO:0001921;GO:0001934;GO:0006900;GO:0007589;GO:0010951;GO:0016032;GO:0030199;GO:0031340;GO:0032804;GO:0035722;GO:0036035;GO:0042730;GO:0043312;GO:0044090;GO:0044147;GO:0048146;GO:0052362;GO:0052405;GO:0070588;GO:0072659;GO:0097066;GO:0098609;GO:1905581;GO:1905597;GO:1905599;GO:1905602	angiogenesis;body fluid secretion;calcium ion transmembrane transport;catabolism by host of symbiont protein;cell-cell adhesion;collagen fibril organization;fibrinolysis;interleukin-12-mediated signaling pathway;membrane budding;membrane raft assembly;negative regulation by host of symbiont molecular function;negative regulation of development of symbiont involved in interaction with host;negative regulation of endopeptidase activity;negative regulation of low-density lipoprotein particle receptor catabolic process;neutrophil degranulation;osteoclast development;positive regulation of fibroblast proliferation;positive regulation of low-density lipoprotein particle clearance;positive regulation of low-density lipoprotein particle receptor binding;positive regulation of low-density lipoprotein receptor activity;positive regulation of protein phosphorylation;positive regulation of receptor recycling;positive regulation of receptor-mediated endocytosis involved in cholesterol transport;positive regulation of vacuole organization;positive regulation of vesicle fusion;protein localization to plasma membrane;response to thyroid hormone;viral process	GO:0001726;GO:0005576;GO:0005604;GO:0005615;GO:0005634;GO:0005737;GO:0005765;GO:0005768;GO:0005769;GO:0005811;GO:0005829;GO:0005886;GO:0005912;GO:0005938;GO:0009986;GO:0016020;GO:0016323;GO:0019897;GO:0030496;GO:0031902;GO:0031982;GO:0035578;GO:0035749;GO:0042383;GO:0042470;GO:0043220;GO:0044354;GO:0045121;GO:0048471;GO:0070062;GO:1990665;GO:1990667	adherens junction;AnxA2-p11 complex;azurophil granule lumen;basement membrane;basolateral plasma membrane;cell cortex;cell surface;cytoplasm;cytosol;early endosome;endosome;extracellular exosome;extracellular region;extracellular space;extrinsic component of plasma membrane;late endosome membrane;lipid particle;lysosomal membrane;macropinosome;melanosome;membrane;membrane raft;midbody;myelin sheath adaxonal region;nucleus;PCSK9-AnxA2 complex;perinuclear region of cytoplasm;plasma membrane;ruffle;sarcolemma;Schmidt-Lanterman incisure;vesicle			GO:0001786;GO:0002020;GO:0003723;GO:0004867;GO:0005262;GO:0005509;GO:0005515;GO:0005544;GO:0005546;GO:0008092;GO:0017137;GO:0019834;GO:0042802;GO:0044548;GO:0044730;GO:0046790;GO:0048306;GO:0098641	bone sialoprotein binding;cadherin binding involved in cell-cell adhesion;calcium channel activity;calcium ion binding;calcium-dependent phospholipid binding;calcium-dependent protein binding;cytoskeletal protein binding;identical protein binding;phosphatidylinositol-4,5-bisphosphate binding;phosphatidylserine binding;phospholipase A2 inhibitor activity;protease binding;protein binding;Rab GTPase binding;RNA binding;S100 protein binding;serine-type endopeptidase inhibitor activity;virion binding	29	29	29	75.5	75.5	75.5	38.579	0	323.31	26154000000	339	31.87371635	32.01225281	31.86562729	31.62422752	31.54000854	31.08385277	31.28906631	31.23797226
	1.87501526456413	-0.23353385925293	XP_013852454;NP_001005730	XP_013852454;NP_001005730	glucosylceramidase isoform X1;lysosomal acid glucosylceramidase precursor	GBA	GO:0006680;GO:0006687;GO:0006914;GO:0007005;GO:0007040;GO:0008203;GO:0009267;GO:0009268;GO:0016241;GO:0023021;GO:0030259;GO:0031175;GO:0031333;GO:0032006;GO:0032268;GO:0032436;GO:0032715;GO:0033561;GO:0033574;GO:0035307;GO:0036473;GO:0043243;GO:0043407;GO:0043589;GO:0043627;GO:0046512;GO:0046513;GO:0050728;GO:0051247;GO:0071356;GO:0071548;GO:0097066;GO:1901215;GO:1901805;GO:1903052;GO:1903061;GO:1904457;GO:1904925;GO:1905037;GO:1905165	autophagosome organization;autophagy;beta-glucoside catabolic process;cell death in response to oxidative stress;cellular response to starvation;cellular response to tumor necrosis factor;ceramide biosynthetic process;cholesterol metabolic process;glucosylceramide catabolic process;glycosphingolipid metabolic process;lipid glycosylation;lysosome organization;mitochondrion organization;negative regulation of inflammatory response;negative regulation of interleukin-6 production;negative regulation of MAP kinase activity;negative regulation of neuron death;negative regulation of protein complex assembly;neuron projection development;positive regulation of mitophagy in response to mitochondrial depolarization;positive regulation of neuronal action potential;positive regulation of proteasomal ubiquitin-dependent protein catabolic process;positive regulation of protein complex disassembly;positive regulation of protein dephosphorylation;positive regulation of protein lipidation;positive regulation of protein metabolic process;positive regulation of proteolysis involved in cellular protein catabolic process;regulation of cellular protein metabolic process;regulation of lysosomal protein catabolic process;regulation of macroautophagy;regulation of TOR signaling;regulation of water loss via skin;response to dexamethasone;response to estrogen;response to pH;response to testosterone;response to thyroid hormone;skin morphogenesis;sphingosine biosynthetic process;termination of signal transduction	GO:0005764;GO:0005765;GO:0005783;GO:0005794;GO:0005802;GO:0019898;GO:0043202;GO:0070062	endoplasmic reticulum;extracellular exosome;extrinsic component of membrane;Golgi apparatus;lysosomal lumen;lysosomal membrane;lysosome;trans-Golgi network	hsa00511;hsa00600;hsa01100;hsa04142	Lysosome;Metabolic pathways;Other glycan degradation;Sphingolipid metabolism	GO:0004348;GO:0005102;GO:0005124;GO:0005515;GO:0016787;GO:0046527;GO:0050295	glucosylceramidase activity;glucosyltransferase activity;hydrolase activity;protein binding;receptor binding;scavenger receptor binding;steryl-beta-glucosidase activity	12	12	12	32.6	32.6	32.6	59.86	0	67.534	2591300000	116	28.2920208	28.17030716	28.1897583	28.22154045	28.63096809	28.43563271	28.35846329	28.38269806
	0.74148401398976	0.104812145233154	NP_001007518	NP_001007518	cytochrome c oxidase subunit 5B, mitochondrial precursor	COX5B	GO:0006123;GO:0007585;GO:0042776	mitochondrial ATP synthesis coupled proton transport;mitochondrial electron transport, cytochrome c to oxygen;respiratory gaseous exchange	GO:0005739;GO:0005743	mitochondrial inner membrane;mitochondrion	hsa00190;hsa01100;hsa04260;hsa04932;hsa05010;hsa05012;hsa05016	Alzheimer's disease;Cardiac muscle contraction;Huntington's disease;Metabolic pathways;Non-alcoholic fatty liver disease (NAFLD);Oxidative phosphorylation;Parkinson's disease	GO:0004129;GO:0005515;GO:0046872	cytochrome-c oxidase activity;metal ion binding;protein binding	7	7	7	39.5	39.5	39.5	13.783	0	23.498	3765000000	89	28.85412407	29.00809097	28.92518616	28.79921722	28.9446125	28.71868706	28.77740288	28.7266674
	1.74716722177633	-0.352176666259766	NP_001007519	NP_001007519	heat shock protein beta-1	HSPB1	GO:0001895;GO:0001932;GO:0006446;GO:0006469;GO:0006986;GO:0009615;GO:0010506;GO:0016032;GO:0032731;GO:0035556;GO:0035924;GO:0038033;GO:0042535;GO:0043066;GO:0043122;GO:0043488;GO:0043536;GO:0045766;GO:0061077;GO:0070527;GO:0071901;GO:0099641;GO:1902176;GO:2001028	anterograde axonal protein transport;cellular response to vascular endothelial growth factor stimulus;chaperone-mediated protein folding;intracellular signal transduction;negative regulation of apoptotic process;negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway;negative regulation of protein kinase activity;negative regulation of protein serine/threonine kinase activity;platelet aggregation;positive regulation of angiogenesis;positive regulation of blood vessel endothelial cell migration;positive regulation of endothelial cell chemotaxis;positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway;positive regulation of interleukin-1 beta production;positive regulation of tumor necrosis factor biosynthetic process;regulation of autophagy;regulation of I-kappaB kinase/NF-kappaB signaling;regulation of mRNA stability;regulation of protein phosphorylation;regulation of translational initiation;response to unfolded protein;response to virus;retina homeostasis;viral process	GO:0000502;GO:0005615;GO:0005634;GO:0005737;GO:0005819;GO:0005829;GO:0005856;GO:0005886;GO:0005925;GO:0030018;GO:0070062;GO:1904115	axon cytoplasm;cytoplasm;cytoskeleton;cytosol;extracellular exosome;extracellular space;focal adhesion;nucleus;plasma membrane;proteasome complex;spindle;Z disc	hsa04010;hsa04370;hsa05146;hsa05169	Amoebiasis;Epstein-Barr virus infection;MAPK signaling pathway;VEGF signaling pathway	GO:0003723;GO:0005080;GO:0005515;GO:0008426;GO:0019901;GO:0042802;GO:0042803;GO:0043130;GO:0044183	identical protein binding;protein binding;protein binding involved in protein folding;protein homodimerization activity;protein kinase binding;protein kinase C binding;protein kinase C inhibitor activity;RNA binding;ubiquitin binding	17	17	17	85	85	85	22.941	0	323.31	15207000000	163	30.88022804	30.59405899	30.53528786	30.86186218	30.9814167	30.97773743	31.07648087	31.24450874
